江苏信息职业技术学院,58.214.11.18-58.214.11.22
江苏信息职业技术学院,61.177.123.82-61.177.123.86
江苏信息职业技术学院,221.6.107.226-221.6.107.238
江苏信息职业技术学院,219.230.176.0-219.230.179.254
南京信息职业技术学院,2001:DA8:1040::/48
南京信息职业技术学院,221.226.106.106/29
南京信息职业技术学院,218.94.14.194/30
南京信息职业技术学院,221.226.80.66/29
南京信息职业技术学院,221.226.46.74/29
南京信息职业技术学院,223.68.187.50/28
南京信息职业技术学院,223.112.0.2/26
南京信息职业技术学院,58.240.32.226-58.240.32.254
南京信息职业技术学院,58.213.133.82/28
南京信息职业技术学院,"222.192.224.0/19	"
江海职业技术学院,222.189.163.227--222.189.163.234
江海职业技术学院,58.192.232.0--58.192.239.255
江海职业技术学院,"58.192.232.0/21	"
常州机电职业技术学院,2001:DA8:102C::/48
常州机电职业技术学院,"58.193.16.0/20	"
江阴职业技术学院,222.191.242.35-222.191.242.35
江阴职业技术学院,61.177.120.250-61.177.120.250
江阴职业技术学院,222.191.242.241-222.191.242.253
江阴职业技术学院,61.177.159.210-61.177.159.222
无锡城市职业技术学院,"101.76.40.0/21	"
无锡城市职业技术学院,"101.76.48.0/20	"
无锡工艺职业技术学院,"180.209.224.0/20	"
无锡工艺职业技术学院,"58.193.80.0/21	"
无锡工艺职业技术学院,2001:250:501E::/48
金山职业技术学院,218.3.69.225-218.3.69.237
苏州健雄职业技术学院,222.92.52.112-222.92.52.119
苏州健雄职业技术学院,58.210.91.70/30
苏州健雄职业技术学院,58.210.53.118/30
苏州健雄职业技术学院,58.210.170.146/30
苏州健雄职业技术学院,58.192.216.0-58.192.223.255
苏州健雄职业技术学院,58.200.116.0-58.200.116.127
苏州健雄职业技术学院,58.211.158.8-58.211.158.15
苏州健雄职业技术学院,112.80.28.0-112.80.28.7
盐城工业职业技术学院,210.29.208.0/20
盐城工业职业技术学院,222.188.99.80/29
盐城工业职业技术学院,222.188.99.16/28
江苏财经职业技术学院,218.2.37.86/30
江苏财经职业技术学院,112.1.31.70/30
江苏财经职业技术学院,58.241.204.41/30
江苏财经职业技术学院,218.2.31.34/30
江苏财经职业技术学院,222.184.99.146/30
江苏财经职业技术学院,61.160.19.19/30
江苏财经职业技术学院,"114.214.80.0/21	"
江苏财经职业技术学院,2001:250:5028::/48
扬州工业职业技术学院,2001:DA8:1013::/48
扬州工业职业技术学院,"58.192.64.0/22	"
扬州工业职业技术学院,"121.249.48.0/22	"
扬州工业职业技术学院,"121.249.32.0/20	"
昆山登云科技职业学院,121.248.120.1-121.248.127.255
昆山登云科技职业学院,58.211.143.32-58.211.143.47
昆山登云科技职业学院,58.211.220.245-58.211.220.246
